Time,Fx,Fy,Fz,Mx,My,Mz
919808,-0.0227825,0.03021,0.0023145,-3.548e-05,0.00022492,-0.00020368
920719,-0.0427825,0.02021,0.0223145,-0.00043548,0.00022492,-0.00140368
921513,0.0222175,0.05521,0.0223145,-0.00043548,0.00022492,-0.00060368
922345,0.0222175,0.08021,0.0123145,-3.548e-05,-0.00017508,0.00019632
923138,-0.0027825,-0.02979,0.0073145,-3.548e-05,0.00022492,0.00099632
924115,0.0222175,0.00521,0.0073145,-3.548e-05,0.00022492,0.00099632
924858,0.0422175,-0.00479,0.0273145,-3.548e-05,-0.00017508,0.00139632
925681,-0.0227825,0.00521,0.0123145,-3.548e-05,-0.00017508,-0.00060368
926608,-0.0427825,0.02021,0.0123145,-3.548e-05,-0.00017508,-0.00060368
927298,-0.0627825,-0.01479,0.0173145,-3.548e-05,-0.00017508,0.00019632
928116,-0.0227825,-0.06479,0.0273145,-3.548e-05,0.00022492,0.00019632
929037,0.0422175,0.04521,0.0223145,-3.548e-05,-0.00017508,0.00019632
929841,-0.0027825,-0.00479,0.0123145,-3.548e-05,-0.00017508,-0.00020368
930660,0.0222175,0.00521,0.0023145,-3.548e-05,-0.00057508,0.00019632
931495,0.127217,0.07021,-0.0076855,-3.548e-05,-0.00017508,0.00059632
932294,0.0022175,-0.00479,-0.0176855,-3.548e-05,0.00022492,-0.00020368
933181,0.0022175,0.02021,0.0023145,-3.548e-05,0.00022492,0.00019632
933974,0.0022175,0.04521,0.0123145,-3.548e-05,0.00022492,0.00019632
934836,-0.0427825,0.07021,0.0223145,-3.548e-05,0.00022492,0.00059632
935732,-0.0227825,0.03521,0.0123145,-3.548e-05,0.00022492,0.00139632
936559,0.0222175,0.05521,0.0023145,-3.548e-05,-0.00017508,0.00019632
937382,0.0622175,0.03021,0.0023145,-3.548e-05,-0.00057508,-0.00020368
938138,-0.0027825,0.01521,0.0223145,0.00036452,-0.00017508,-0.00060368
938974,-0.0677825,0.01021,0.0023145,-3.548e-05,-0.00017508,0.00099632
940012,-0.0427825,-0.05479,0.0273145,-3.548e-05,0.00022492,0.00139632
940681,0.0022175,-0.07979,0.0473145,-3.548e-05,0.00022492,0.00059632
941543,0.0222175,-0.01979,0.0073145,-3.548e-05,0.00022492,-0.00060368
942381,-0.0427825,0.04521,0.0223145,-3.548e-05,-0.00017508,0.00019632
943150,-0.0227825,0.00521,0.0373145,-3.548e-05,0.00022492,0.00099632
944017,-0.0027825,0.04521,0.0123145,0.00036452,-0.00017508,0.00099632
944817,-0.0877825,0.04521,-0.0076855,-3.548e-05,-0.00017508,0.00099632
945734,-0.0877825,0.02021,0.0123145,-3.548e-05,-0.00017508,0.00019632
946596,-0.0627825,0.05521,0.0123145,-3.548e-05,-0.00017508,0.00099632
947361,0.0022175,0.04521,0.0123145,-3.548e-05,0.00022492,0.00099632
948274,0.0672175,-0.01979,0.0173145,-3.548e-05,0.00022492,-0.00140368
949091,0.0422175,0.02021,-0.0076855,-3.548e-05,0.00022492,-0.00140368
949831,-0.0027825,-0.00479,0.0023145,-3.548e-05,-0.00017508,-0.00260368
950694,-0.0027825,-0.02979,0.0173145,-3.548e-05,-0.00017508,-0.00060368
951532,0.0172175,-0.04479,0.0273145,-3.548e-05,-0.00017508,0.00059632
952324,-0.0227825,-0.01479,0.0023145,-0.00043548,-0.00017508,-0.00060368
953165,-0.0227825,-0.04479,0.0173145,-3.548e-05,-0.00017508,-0.00020368
953971,0.0172175,-0.06479,0.0273145,-3.548e-05,-0.00017508,0.00019632
954825,0.0622175,-0.01979,0.0273145,0.00036452,0.00022492,0.00019632
955695,0.0022175,-0.00479,-0.0176855,-3.548e-05,0.00022492,-0.00020368
956456,-0.0427825,0.02021,-0.0176855,-3.548e-05,0.00022492,0.00019632
957298,-0.0427825,-0.00479,-0.0076855,-3.548e-05,0.00022492,0.00059632
958264,-0.0227825,-0.08979,-0.0126855,-3.548e-05,-0.00017508,0.00019632
959025,0.0222175,0.05521,-0.0276855,-3.548e-05,0.00022492,0.00019632
959823,0.0472175,0.07021,0.0123145,-3.548e-05,0.00022492,-0.00100368
960687,0.0422175,-0.07979,0.0173145,-3.548e-05,-0.00017508,-0.00100368
961508,0.0872175,-0.07979,-0.0026855,-0.00043548,-0.00017508,-0.00020368
962337,0.0222175,-0.03979,-0.0276855,-0.00043548,-0.00017508,-0.00020368
963172,0.0022175,0.02021,0.0223145,-3.548e-05,0.00022492,-0.00140368
963993,-0.0177825,-0.01979,0.0473145,-3.548e-05,0.00022492,-0.00140368
964834,0.0422175,-0.00479,0.0123145,-3.548e-05,-0.00017508,-0.00100368
965683,0.0222175,-0.01979,0.0023145,-3.548e-05,-0.00017508,-0.00060368
966451,0.0022175,-0.00479,-0.0076855,-0.00043548,-0.00017508,-0.00100368
967308,0.0222175,-0.03979,-0.0026855,-0.00043548,0.00022492,-0.00180368
968174,-0.0627825,0.03521,-0.0076855,-0.00043548,0.00022492,-0.00100368
969001,-0.0627825,-0.03979,0.0173145,-3.548e-05,0.00022492,-0.00100368
969837,-0.0427825,-0.05479,0.0273145,-3.548e-05,-0.00017508,0.00019632
970639,-0.0877825,0.02021,-0.0176855,-3.548e-05,0.00022492,0.00019632
971529,-0.0227825,-0.01479,-0.0176855,-3.548e-05,-0.00017508,0.00019632
972298,0.0622175,0.01021,-0.0076855,-3.548e-05,-0.00017508,0.00099632
973149,0.0222175,-0.01479,0.0073145,-3.548e-05,0.00022492,0.00019632
973981,0.0022175,-0.07979,-0.0026855,-3.548e-05,0.00022492,0.00059632
974822,-0.0427825,-0.07479,0.0073145,-3.548e-05,0.00022492,0.00059632
975687,-0.0427825,-0.02979,0.0073145,-3.548e-05,0.00022492,0.00019632
976553,-0.0227825,0.01021,-0.0026855,-3.548e-05,0.00062492,0.00099632
977316,-0.0227825,0.01021,-0.0276855,0.00036452,0.00022492,0.00099632
978194,-0.107783,-0.03979,0.0173145,0.00036452,-0.00017508,-0.00020368
979120,-0.0677825,0.03021,0.0123145,0.00036452,-0.00017508,-0.00020368
979838,-0.0227825,0.03021,0.0123145,-3.548e-05,-0.00017508,-0.00020368
980704,0.0622175,0.03021,-0.0076855,-0.00043548,-0.00017508,-0.00020368
981475,0.0672175,-0.06479,0.0173145,-0.00043548,-0.00017508,0.00019632
982339,0.0022175,-0.02979,0.0073145,-3.548e-05,0.00022492,0.00019632
983138,0.132217,-0.02979,0.0373145,-0.00043548,-0.00017508,0.00099632
983989,0.0622175,0.00521,0.0123145,-3.548e-05,-0.00017508,0.00099632
984845,-0.0027825,-0.02979,-0.0126855,0.00036452,-0.00017508,0.00099632
985689,-0.0877825,-0.02979,-0.0126855,0.00036452,0.00062492,0.00019632
986589,-0.0627825,-0.08979,0.0173145,-3.548e-05,0.00022492,-0.00060368
987289,-0.0627825,-0.08979,0.0273145,-3.548e-05,0.00022492,-0.00140368
988131,-0.0427825,-0.05479,0.0273145,-3.548e-05,-0.00017508,-0.00060368
988997,-0.0227825,0.00521,0.0223145,-3.548e-05,-0.00017508,-0.00060368
989802,-0.0027825,0.02021,0.0223145,-3.548e-05,-0.00017508,0.00099632
990649,-0.0227825,-0.03979,0.0373145,-3.548e-05,-0.00017508,0.00139632
991474,0.0222175,-0.01979,0.0073145,-3.548e-05,-0.00017508,0.00019632
992302,-0.0227825,0.03021,0.0323145,-3.548e-05,0.00022492,-0.00020368
993157,-0.0027825,0.04021,0.0223145,-3.548e-05,-0.00017508,-0.00060368
994003,-0.0027825,0.02021,0.0223145,-3.548e-05,-0.00017508,-0.00140368
994801,-0.0227825,-0.08979,-0.0026855,0.00036452,0.00022492,-0.00060368
995675,-0.0427825,-0.07979,0.0273145,-3.548e-05,-0.00017508,0.00059632
996501,-0.0427825,0.02021,0.0223145,-0.00043548,-0.00017508,0.00099632
997304,-0.0227825,0.00521,0.0023145,-3.548e-05,-0.00017508,0.00099632
998148,-0.0027825,-0.02979,-0.0176855,-3.548e-05,-0.00017508,0.00019632
998966,-0.0227825,-0.01479,-0.0176855,-3.548e-05,-0.00017508,0.00019632
999823,0.0022175,0.02021,0.0123145,-3.548e-05,0.00022492,-0.00140368
1000716,0.0022175,-0.05479,0.0273145,-3.548e-05,0.00062492,-0.00140368
1001473,0.0222175,-0.06479,-0.0026855,-3.548e-05,0.00062492,0.00099632
1002348,0.0872175,-0.07479,-0.0126855,-3.548e-05,0.00022492,0.00219632
1003192,0.0222175,-0.03979,0.0073145,-3.548e-05,0.00022492,0.00059632
1004025,-0.0627825,0.03021,0.0123145,-3.548e-05,0.00022492,0.00059632
1004837,-0.0827825,0.07021,-0.0076855,-3.548e-05,0.00022492,0.00139632
1005677,-0.0227825,0.01021,0.0123145,-3.548e-05,-0.00017508,0.00099632
1006548,-0.0027825,-0.07979,0.0373145,0.00036452,-0.00017508,-0.00020368
1007323,-0.0477825,-0.05479,-0.0026855,0.00036452,-0.00017508,0.00019632
1008188,-0.0227825,0.03521,-0.0276855,-3.548e-05,0.00022492,0.00219632
1008998,-0.0227825,0.03521,-0.0076855,-3.548e-05,0.00022492,0.00139632
1009818,-0.0427825,-0.00479,-0.0076855,-3.548e-05,-0.00017508,0.00059632
1010687,-0.0627825,0.01021,-0.0076855,-3.548e-05,-0.00017508,0.00019632
1011450,-0.0227825,-0.03979,0.0173145,-3.548e-05,-0.00017508,0.00059632
1012320,-0.0627825,0.00521,0.0123145,-3.548e-05,-0.00017508,0.00019632
1013188,-0.0627825,0.01021,0.0023145,-3.548e-05,0.00022492,-0.00060368
1013996,0.0222175,0.03021,0.0223145,-3.548e-05,0.00022492,-0.00020368
1014822,0.0222175,-0.01979,0.0273145,-3.548e-05,-0.00017508,0.00019632
1015837,-0.0027825,-0.05479,0.0073145,-3.548e-05,0.00022492,0.00019632
1016462,0.0222175,0.01021,-0.0276855,-3.548e-05,0.00022492,0.00019632
1017318,-0.0427825,0.02021,-0.0176855,-3.548e-05,-0.00017508,0.00019632
1018198,0.0622175,-0.04479,-0.0176855,-3.548e-05,-0.00057508,-0.00020368
1018966,0.0222175,0.00521,0.0023145,-3.548e-05,-0.00017508,-0.00060368
1019840,0.0672175,0.03021,0.0023145,-3.548e-05,0.00022492,-0.00020368
1020733,-0.0227825,-0.06479,0.0073145,-3.548e-05,0.00022492,0.00019632
1021496,-0.0477825,-0.10479,0.0073145,0.00036452,-0.00017508,0.00099632
1022324,-0.0227825,0.00521,0.0123145,-3.548e-05,-0.00017508,0.00099632
1023113,-0.0427825,0.07021,0.0123145,-3.548e-05,0.00022492,0.00139632
1023991,-0.0227825,0.01021,0.0123145,-3.548e-05,-0.00017508,0.00099632
1024868,-0.0027825,-0.00479,0.0223145,-0.00043548,-0.00017508,0.00059632
1025695,-0.0227825,-0.03979,-0.0126855,-0.00043548,-0.00017508,0.00059632
1026474,-0.0227825,-0.03979,-0.0026855,-3.548e-05,-0.00017508,0.00059632
1027316,0.0022175,-0.00479,0.0073145,-3.548e-05,0.00022492,0.00139632
1028185,0.0672175,0.03021,-0.0076855,-3.548e-05,-0.00017508,0.00139632
1028991,0.0422175,0.07021,-0.0076855,-3.548e-05,-0.00017508,0.00139632
1029837,0.0872175,0.09521,0.0023145,-0.00043548,0.00022492,0.00019632
1030669,0.0872175,0.02021,0.0023145,-0.00043548,-0.00017508,-0.00060368
1031497,0.0622175,0.03021,-0.0076855,-3.548e-05,-0.00017508,-0.00020368
1032316,-0.0177825,0.01021,-0.0176855,-3.548e-05,0.00022492,0.00019632
1033190,-0.127783,-0.02479,-0.0226855,-0.00043548,0.00022492,0.00099632
1033966,-0.0877825,-0.05479,-0.0026855,-3.548e-05,-0.00017508,0.00099632
1034840,-0.0227825,0.00521,0.0023145,-3.548e-05,-0.00017508,0.00019632
1035696,0.0222175,0.00521,0.0173145,-3.548e-05,0.00022492,0.00019632
1036586,0.0172175,-0.04479,0.0373145,0.00036452,0.00022492,0.00059632
1037305,-0.0427825,-0.02979,0.0373145,-3.548e-05,0.00022492,0.00019632
1038189,-0.0627825,0.01021,0.0123145,-3.548e-05,0.00022492,0.00019632
1039030,-0.0877825,-0.00479,-0.0176855,-3.548e-05,-0.00017508,-0.00100368
1039793,-0.0427825,-0.00479,-0.0076855,0.00036452,0.00022492,-0.00020368
1040665,-0.0027825,-0.05479,0.0173145,0.00036452,-0.00017508,-0.00060368
1041534,0.0222175,0.00521,0.0023145,-3.548e-05,0.00022492,-0.00060368
1042344,-0.0427825,0.07021,-0.0076855,-3.548e-05,0.00022492,-0.00020368
1043171,0.0022175,0.07021,0.0023145,-3.548e-05,0.00022492,0.00059632
1043971,-0.0027825,0.07021,0.0023145,-3.548e-05,0.00022492,0.00059632
1044839,-0.0027825,-0.02979,0.0023145,-3.548e-05,-0.00017508,-0.00060368
1045649,-0.0227825,-0.04479,-0.0176855,-3.548e-05,-0.00017508,-0.00020368
1046519,-0.0427825,-0.00479,-0.0076855,-3.548e-05,-0.00017508,0.00059632
1047319,-0.0027825,-0.00479,0.0073145,-3.548e-05,0.00022492,0.00059632
1048187,0.0422175,-0.07979,-0.0026855,-3.548e-05,0.00022492,-0.00020368
1049153,0.0422175,-0.02979,-0.0026855,-3.548e-05,-0.00017508,-0.00060368
1049844,0.0422175,0.02021,0.0023145,-3.548e-05,0.00022492,0.00019632
1050649,-0.0027825,0.04521,0.0023145,-3.548e-05,0.00022492,0.00099632
1051494,-0.0427825,0.04521,0.0123145,-3.548e-05,-0.00017508,0.00019632
1052296,0.0422175,-0.00479,0.0373145,-3.548e-05,0.00022492,-0.00020368
1053164,0.0872175,-0.07979,0.0173145,-3.548e-05,0.00022492,0.00059632
1053963,0.0622175,-0.11479,0.0173145,-3.548e-05,-0.00017508,-0.00020368
1054790,0.0222175,-0.03979,-0.0126855,0.00036452,-0.00017508,0.00059632
1055708,0.0422175,-0.00479,-0.0276855,-3.548e-05,0.00022492,-0.00020368
1056530,0.0022175,-0.00479,-0.0176855,-3.548e-05,-0.00017508,-0.00020368
1057317,-0.0227825,-0.06479,-0.0126855,-3.548e-05,-0.00017508,0.00019632
1058169,-0.0227825,-0.06479,-0.0126855,-3.548e-05,-0.00017508,-0.00060368
1058970,-0.0427825,-0.02979,-0.0026855,-3.548e-05,-0.00017508,0.00019632
1059793,-0.0427825,-0.02979,0.0173145,-3.548e-05,-0.00017508,0.00099632
1060664,0.0422175,-0.07979,0.0373145,0.00036452,0.00022492,0.00059632
1061473,0.0622175,-0.04479,0.0173145,0.00036452,-0.00017508,0.00059632
1062439,-0.0027825,-0.00479,0.0073145,-3.548e-05,0.00022492,0.00059632
1063178,-0.0227825,-0.03979,0.0173145,-3.548e-05,0.00022492,0.00059632
1064008,-0.0227825,-0.03979,0.0273145,-3.548e-05,0.00022492,0.00059632
1064819,0.0222175,-0.06479,0.0173145,-3.548e-05,-0.00017508,-0.00060368
1065636,-0.0227825,-0.01979,-0.0076855,0.00036452,-0.00017508,-0.00140368
1066527,-0.0427825,-0.05479,0.0173145,0.00036452,-0.00017508,-0.00060368
1067328,0.0172175,-0.11479,0.0173145,0.00036452,-0.00017508,-0.00020368
1068196,0.0422175,-0.10479,-0.0026855,-3.548e-05,-0.00017508,-0.00140368
1068994,0.0622175,-0.11479,-0.0126855,-3.548e-05,-0.00017508,-0.00180368
1069837,-0.0427825,-0.07479,-0.0026855,-0.00043548,0.00022492,-0.00020368
1070677,0.0022175,0.07021,0.0023145,-3.548e-05,0.00022492,0.00059632
1071506,0.0422175,0.07021,0.0023145,-3.548e-05,0.00022492,0.00059632
1072350,0.0422175,0.11521,0.0123145,-3.548e-05,0.00022492,0.00019632
1073142,0.0222175,0.10521,0.0123145,-3.548e-05,0.00022492,0.00059632
1073990,-0.0627825,0.06021,0.0223145,-3.548e-05,0.00022492,0.00219632
1074814,0.0022175,-0.05479,-0.0026855,-3.548e-05,0.00022492,0.00099632
1075689,-0.0027825,-0.02979,-0.0026855,-3.548e-05,-0.00017508,0.00019632
1076481,0.0222175,0.05521,-0.0176855,-3.548e-05,-0.00017508,0.00099632
1077300,-0.0027825,0.04521,0.0023145,-3.548e-05,-0.00017508,0.00179632
1078302,-0.0027825,0.02021,0.0123145,-3.548e-05,-0.00017508,0.00019632
1078971,-0.0677825,0.00521,0.0223145,-3.548e-05,-0.00017508,0.00019632
1079823,0.0422175,-0.02979,0.0173145,-3.548e-05,-0.00017508,0.00099632
1080694,-0.0427825,-0.00479,0.0023145,-3.548e-05,0.00022492,0.00059632
1081512,-0.127783,0.02021,-0.0076855,-3.548e-05,0.00022492,-0.00060368
1082297,-0.0627825,-0.01479,-0.0076855,-3.548e-05,0.00022492,-0.00060368
1083237,-0.0227825,-0.01979,0.0023145,-3.548e-05,-0.00017508,-0.00060368
1083993,0.0172175,0.00521,0.0223145,0.00036452,-0.00017508,0.00019632
1084796,0.0422175,-0.05479,0.0273145,-3.548e-05,-0.00017508,0.00019632
1085642,0.0422175,-0.00479,-0.0076855,-3.548e-05,-0.00017508,0.00059632
1086468,0.0422175,-0.00479,-0.0026855,-3.548e-05,0.00022492,0.00059632
1087338,-0.0677825,0.01021,0.0073145,0.00036452,0.00022492,0.00179632
1088187,-0.0677825,-0.08979,0.0173145,-3.548e-05,-0.00017508,0.00099632
1089013,-0.0427825,-0.00479,0.0273145,-0.00043548,0.00022492,-0.00020368
1089837,-0.0227825,0.05521,0.0223145,-3.548e-05,0.00022492,-0.00060368
1090672,-0.0227825,-0.03979,0.0373145,-3.548e-05,0.00022492,-0.00020368
1091502,0.0022175,-0.02979,0.0273145,-3.548e-05,0.00022492,0.00099632
1092289,0.0222175,0.03521,0.0223145,-0.00043548,-0.00017508,0.00059632
1093140,-0.0027825,0.07021,0.0123145,-3.548e-05,-0.00017508,-0.00020368
1093997,-0.0027825,0.04521,0.0023145,-3.548e-05,0.00022492,-0.00060368
1094820,-0.0227825,0.03021,0.0023145,-3.548e-05,0.00022492,-0.00100368
1095691,-0.107783,0.05521,0.0123145,-3.548e-05,0.00022492,0.00059632
1096560,-0.0227825,0.01021,0.0023145,-3.548e-05,0.00022492,0.00099632
1097371,0.0622175,0.00521,-0.0026855,0.00036452,0.00022492,0.00099632
1098172,0.0022175,-0.05479,-0.0026855,-3.548e-05,-0.00017508,0.00019632
1098962,0.0222175,-0.03979,0.0073145,-0.00043548,-0.00017508,0.00139632
1099837,0.0022175,-0.05479,0.0273145,-3.548e-05,0.00022492,0.00099632
1100650,-0.0227825,-0.08979,-0.0126855,-3.548e-05,-0.00017508,-0.00060368
1101498,-0.0227825,-0.01479,-0.0026855,-3.548e-05,0.00062492,0.00059632
1102349,0.0022175,0.02021,0.0123145,-3.548e-05,0.00022492,0.00019632
1103181,0.0022175,-0.00479,0.0373145,-3.548e-05,0.00022492,-0.00020368
1103997,-0.0027825,0.06521,0.0123145,0.00036452,-0.00017508,-0.00020368
1104822,-0.0427825,-0.05479,-0.0026855,-3.548e-05,-0.00017508,0.00019632
1105671,-0.0627825,-0.06479,-0.0126855,-3.548e-05,0.00022492,0.00099632
1106497,-0.0427825,0.02021,0.0023145,-3.548e-05,-0.00017508,-0.00060368
1107318,0.0422175,-0.02979,0.0173145,-3.548e-05,-0.00017508,0.00019632
1108142,0.0422175,0.02021,0.0023145,-3.548e-05,0.00022492,0.00019632
1108995,-0.0627825,0.06021,0.0023145,-0.00043548,0.00022492,0.00139632
1109815,0.0022175,0.04521,0.0223145,-3.548e-05,0.00022492,0.00099632
1110644,0.0222175,-0.01979,0.0373145,-3.548e-05,-0.00017508,-0.00060368
1111555,-0.0427825,-0.02979,0.0173145,-3.548e-05,-0.00017508,-0.00060368
1112321,0.0022175,-0.05479,-0.0026855,-3.548e-05,-0.00017508,-0.00060368
1113187,0.0222175,0.00521,0.0273145,-3.548e-05,-0.00017508,0.00099632
1114012,0.0422175,-0.00479,0.0373145,-3.548e-05,0.00022492,0.00059632
1114792,0.0622175,-0.06479,0.0273145,-3.548e-05,0.00022492,0.00099632
1115647,0.0672175,-0.01479,-0.0026855,-3.548e-05,0.00022492,0.00099632
1116508,0.0422175,0.04521,0.0023145,-3.548e-05,0.00022492,0.00099632
1117294,0.0022175,-0.00479,-0.0076855,-3.548e-05,0.00022492,-0.00020368
1118183,0.0422175,0.02021,-0.0076855,-3.548e-05,-0.00017508,-0.00060368
1119002,0.0822175,-0.05479,0.0073145,0.00036452,0.00022492,-0.00140368
1119904,0.0822175,-0.00479,-0.0076855,0.00036452,-0.00017508,-0.00020368
1120635,-0.0027825,0.04521,-0.0076855,-3.548e-05,-0.00017508,0.00019632
1121503,0.0022175,0.02021,0.0023145,-3.548e-05,0.00022492,0.00019632
1122331,0.0672175,0.00521,-0.0076855,-3.548e-05,0.00022492,-0.00060368
1123138,0.0422175,0.04521,-0.0176855,0.00036452,-0.00017508,0.00019632
1123987,-0.0427825,0.07021,-0.0176855,-3.548e-05,0.00022492,-0.00020368
1124790,0.0222175,0.05521,-0.0176855,-3.548e-05,0.00022492,-0.00060368
1125674,0.0022175,0.09521,-0.0176855,-3.548e-05,-0.00017508,0.00019632
1126526,-0.0177825,0.01021,-0.0176855,-0.00043548,-0.00017508,0.00019632
1127365,0.0872175,0.02021,-0.0376855,-3.548e-05,-0.00017508,0.00019632
1128137,0.0422175,-0.02979,-0.0376855,0.00036452,-0.00017508,0.00019632
1128985,-0.0627825,-0.03979,-0.0176855,-3.548e-05,-0.00017508,-0.00100368
1129789,0.0022175,0.02021,-0.0176855,-3.548e-05,-0.00017508,-0.00140368
1130671,-0.0027825,0.04021,0.0023145,0.00036452,-0.00017508,-0.00060368
1131496,-0.0227825,0.05521,0.0223145,-3.548e-05,-0.00017508,-0.00060368
1132363,-0.0027825,0.04021,0.0123145,-3.548e-05,-0.00017508,-0.00060368
1133158,0.0022175,-0.00479,0.0173145,-3.548e-05,0.00022492,-0.00020368
1134006,-0.0427825,-0.00479,0.0173145,-3.548e-05,0.00022492,0.00059632
1134837,-0.0227825,-0.01479,-0.0126855,0.00036452,-0.00017508,0.00099632
1135682,0.0422175,0.04521,-0.0276855,0.00036452,-0.00017508,0.00019632
1136547,-0.0027825,0.04521,0.0223145,-3.548e-05,-0.00017508,0.00019632
1137286,-0.0427825,0.02021,0.0123145,-3.548e-05,-0.00017508,0.00019632
1138165,-0.0427825,0.02021,0.0123145,-3.548e-05,-0.00017508,0.00019632
1138984,0.0222175,-0.06479,-0.0026855,-3.548e-05,-0.00017508,0.00019632
1139792,0.0622175,-0.06479,-0.0026855,-3.548e-05,-0.00017508,0.00019632
1140743,0.0222175,0.05521,0.0123145,-0.00043548,-0.00017508,0.00019632
1141506,0.0022175,-0.00479,0.0373145,-3.548e-05,0.00022492,0.00059632
1142483,-0.0227825,-0.06479,0.0473145,-3.548e-05,-0.00017508,0.00019632
1143194,0.0222175,-0.03979,0.0473145,-3.548e-05,0.00022492,-0.00100368
1143975,-0.0227825,-0.03979,0.0273145,-3.548e-05,-0.00017508,-0.00100368
1144824,-0.0477825,-0.02979,0.0023145,0.00036452,-0.00017508,-0.00060368
1145661,-0.0677825,-0.03979,0.0173145,-3.548e-05,-0.00017508,-0.00020368
1146485,-0.0027825,-0.10479,0.0173145,-3.548e-05,-0.00017508,0.00019632
1147351,0.0622175,-0.04479,-0.0026855,-3.548e-05,-0.00017508,-0.00020368
1148166,-0.0227825,0.05521,-0.0076855,0.00036452,-0.00017508,0.00019632
1148988,-0.0877825,0.07021,-0.0076855,0.00036452,-0.00017508,0.00139632
1149908,-0.0677825,0.00521,0.0023145,0.00036452,-0.00017508,0.00019632
1150648,-0.0627825,0.00521,0.0023145,-3.548e-05,0.00022492,-0.00140368
1151645,-0.0427825,-0.05479,-0.0026855,-3.548e-05,0.00022492,-0.00060368
1152372,-0.107783,-0.03979,-0.0026855,0.00036452,0.00022492,-0.00020368
1153256,-0.0677825,0.03021,-0.0076855,-3.548e-05,-0.00017508,-0.00020368
1154032,-0.0677825,0.00521,0.0023145,-3.548e-05,-0.00017508,0.00019632
1154845,0.0222175,-0.03979,-0.0176855,-3.548e-05,-0.00017508,-0.00020368
1155675,-0.0227825,-0.01979,-0.0176855,-3.548e-05,-0.00017508,-0.00060368
1156513,0.0422175,-0.02979,-0.0026855,-3.548e-05,-0.00017508,0.00019632
1157290,0.0222175,0.01021,0.0123145,-0.00043548,-0.00017508,0.00019632
1158153,-0.0027825,-0.02979,0.0373145,-3.548e-05,-0.00017508,0.00019632
1158991,0.0222175,-0.01979,0.0373145,-3.548e-05,0.00022492,0.00019632
1159828,-0.0227825,-0.03979,0.0173145,-3.548e-05,-0.00017508,-0.00020368
1160697,0.0172175,-0.01979,0.0173145,-3.548e-05,-0.00017508,0.00019632
1161511,0.0172175,0.00521,0.0323145,0.00036452,-0.00017508,-0.00060368
1162289,0.0422175,-0.02979,0.0373145,-3.548e-05,0.00022492,0.00019632
1163174,0.0022175,-0.02979,0.0073145,-3.548e-05,0.00022492,0.00019632
1163996,-0.0177825,-0.01479,0.0273145,-0.00043548,0.00022492,-0.00140368
1164834,0.0222175,-0.01979,0.0173145,-3.548e-05,0.00022492,-0.00060368
1165688,0.0422175,-0.00479,0.0073145,-3.548e-05,0.00022492,0.00059632
1166471,0.0222175,0.03021,0.0123145,-3.548e-05,-0.00017508,0.00059632
1167288,-0.0027825,-0.02979,0.0373145,-3.548e-05,0.00022492,0.00099632
1168166,0.0422175,-0.05479,0.0373145,-3.548e-05,0.00022492,0.00019632
1168961,0.0422175,0.02021,0.0223145,-3.548e-05,-0.00017508,0.00019632
1169847,-0.0227825,0.00521,0.0023145,-3.548e-05,0.00022492,0.00019632
1170673,-0.0027825,-0.00479,-0.0026855,0.00036452,0.00022492,-0.00020368
1171500,-0.0027825,-0.00479,0.0173145,-3.548e-05,-0.00017508,0.00059632
1172321,-0.0227825,-0.01479,0.0073145,-3.548e-05,0.00022492,0.00099632
